txtkontakid;status;umur;gender;prov;produk_kes;bekerja;payday;saudara
1412-2635316;0;40-50 Tahun;1;DI  ACEH;0;0;0;-1
2101-XNH4075;0;30-40 Tahun;1;SULAWESI SELATAN;0;1;0;-1
2010-PQ60106;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
1005-1102075;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
2006-OP55645;0;20-30 Tahun;1;JAWA TENGAH;0;0;0;0
1601-D651464;0;50-70 Tahun;1;SUMATERA UTARA;0;1;0;-1
1603-8526550;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;-1
1907-RO76810;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1408-1160034;0;30-40 Tahun;1;RIAU;0;1;0;-1
2009-PW13592;0;30-40 Tahun;1;DKI JAKARTA;0;1;0;-1
2101-W511651;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
2111-PR45426;0;30-40 Tahun;1;DIY YOGYAKARTA;0;0;0;-1
2111-PM47747;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2012-W544587;0;20-30 Tahun;1;JAWA BARAT;0;0;0;-1
2112-IS52268;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
2011-1285729;0;30-40 Tahun;1;SUMATERA UTARA;0;0;1;-1
2102-W544148;0;20-30 Tahun;1;SUMATERA UTARA;0;1;1;-1
2012-CX84756;0;20-30 Tahun;1;JAWA TENGAH;0;1;0;-1
1707-L024733;0;20-30 Tahun;1;JAWA BARAT;0;0;0;-1
2007-M270285;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2101-OI86829;0;20-30 Tahun;1;SUMATERA UTARA;0;0;1;-1
1110-5372104;0;50-70 Tahun;1;JAWA TIMUR;0;0;1;-1
1801-FG77806;0;30-40 Tahun;1;RIAU;0;1;0;-1
1605-Y927052;0;30-40 Tahun;1;DIY YOGYAKARTA;0;0;1;-1
2103-QP15672;0;20-30 Tahun;1;BENGKULU;0;1;0;-1
2111-T572001;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2105-LT34605;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2011-Q851518;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
2103-CX20233;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1909-1527493;0;20-30 Tahun;1;JAWA BARAT;0;1;1;-1
2102-AX28366;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1909-PQ79566;0;30-40 Tahun;0;NUSA TENGGARA BARAT;0;1;0;-1
2101-EV19903;0;20-30 Tahun;1;JAWA TIMUR;0;0;1;-1
2002-OP76211;0;30-40 Tahun;1;JAWA BARAT;0;0;1;-1
2109-OP64037;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2009-T554013;0;30-40 Tahun;1;DIY YOGYAKARTA;0;1;1;-1
2012-W544481;0;30-40 Tahun;1;SUMATERA UTARA;0;0;1;-1
2111-I883426;0;50-70 Tahun;1;SUMATERA UTARA;0;0;0;-1
1301-1950347;0;40-50 Tahun;1;SUMATERA UTARA;0;1;0;-1
2005-CX09696;0;50-70 Tahun;0;DKI JAKARTA;0;1;0;-1
1504-4003346;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1305-6631364;1;40-50 Tahun;1;DIY YOGYAKARTA;0;0;0;-1
2109-CX70880;0;20-30 Tahun;1;SUMATERA UTARA;0;0;0;-1
2012-E456975;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1606-E156539;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
1401-D640554;0;30-40 Tahun;1;JAWA BARAT;0;1;0;0
1801-J128095;0;30-40 Tahun;1;JAWA BARAT;0;1;0;-1
1411-4370800;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;-1
2102-PKL6629;0;20-30 Tahun;1;JAWA BARAT;0;1;0;1
2010-CX92056;0;20-30 Tahun;1;RIAU;0;1;0;-1
2103-T572903;0;20-30 Tahun;1;JAWA TENGAH;0;1;0;-1
2102-OI65038;0;30-40 Tahun;0;DKI JAKARTA;0;1;0;-1
1607-C901739;0;30-40 Tahun;1;DKI JAKARTA;0;1;1;-1
1504-F215305;0;50-70 Tahun;1;DKI JAKARTA;0;1;0;-1
2007-AX28930;0;20-30 Tahun;1;BALI;0;1;0;-1
2111-QP10001;0;20-30 Tahun;1;JAWA BARAT;0;0;1;-1
2004-PO69698;0;20-30 Tahun;1;JAWA BARAT;0;0;0;-1
1201-5387877;0;40-50 Tahun;1;JAWA TENGAH;0;0;0;-1
2008-XQ01850;0;20-30 Tahun;1;SUMATERA UTARA;0;1;0;-1
2110-CV14892;0;20-30 Tahun;0;JAWA TIMUR;0;1;0;-1
2010-XQ09872;0;20-30 Tahun;1;KEPULAUAN RIAU;0;0;0;-1
1901-L882752;0;20-30 Tahun;1;JAWA TENGAH;0;1;0;-1
1303-5574030;0;50-70 Tahun;0;JAWA TENGAH;0;1;0;-1
1912-PQ66747;0;20-30 Tahun;1;JAWA TENGAH;0;1;0;0
1710-V629151;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2111-T045850;0;40-50 Tahun;0;JAWA TENGAH;0;1;0;-1
1904-T028392;0;30-40 Tahun;1;DKI JAKARTA;0;1;0;-1
2012-PQ98604;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;0
1805-M620880;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
1502-1574291;0;40-50 Tahun;1;BANTEN;0;0;1;-1
1609-6755293;0;50-70 Tahun;1;JAWA TIMUR;0;0;0;-1
1206-6540806;0;40-50 Tahun;1;JAWA TENGAH;1;0;1;-1
1612-1571512;0;40-50 Tahun;1;JAWA TIMUR;0;0;0;0
1404-D478434;0;40-50 Tahun;1;LAMPUNG;0;1;0;-1
2102-AO24487;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2109-T570811;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2003-OP74454;0;30-40 Tahun;1;BANTEN;0;1;0;-1
2009-PW19495;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2009-CX14069;0;20-30 Tahun;1;SULAWESI SELATAN;0;1;0;-1
1405-7363410;0;30-40 Tahun;1;JAWA BARAT;0;1;1;-1
1809-1286604;0;20-30 Tahun;1;DKI JAKARTA;0;0;0;-1
1312-4554954;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;1
2110-OP13334;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2112-PW04101;0;40-50 Tahun;0;SUMATERA BARAT;0;0;1;-1
2102-Q633100;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;-1
2105-IS41382;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2108-OI10914;0;30-40 Tahun;0;JAWA TIMUR;0;1;1;-1
2002-W577385;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2112-IS16355;0;20-30 Tahun;1;BENGKULU;0;1;0;-1
2101-Q790575;0;30-40 Tahun;1;JAWA BARAT;0;1;0;0
1006-1678694;0;40-50 Tahun;1;JAWA TENGAH;0;1;0;-1
2006-PW52654;0;20-30 Tahun;1;JAWA BARAT;0;0;1;-1
2005-R077038;0;50-70 Tahun;1;JAWA BARAT;0;0;0;-1
2111-EV25665;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2101-D662956;0;30-40 Tahun;1;JAWA TIMUR;1;0;0;-1
1404-4540593;0;40-50 Tahun;1;JAWA TIMUR;0;1;0;-1
1902-Q820872;0;20-30 Tahun;1;SUMATERA UTARA;0;1;0;-1
1406-E372665;0;40-50 Tahun;1;SULAWESI SELATAN;0;1;0;-1
2010-OI92947;0;30-40 Tahun;1;JAWA BARAT;0;1;0;-1
2101-I868070;0;50-70 Tahun;1;SUMATERA UTARA;0;1;0;-1
2007-M270613;0;20-30 Tahun;1;JAWA TIMUR;0;1;1;-1
1711-H179378;0;30-40 Tahun;1;BANTEN;0;1;1;-1
1802-GR12616;0;30-40 Tahun;1;DKI JAKARTA;0;1;0;0
2009-Q851126;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1808-K255539;0;30-40 Tahun;1;DKI JAKARTA;0;0;1;-1
1408-4512063;0;50-70 Tahun;0;DIY YOGYAKARTA;0;1;0;-1
2011-Q798732;0;30-40 Tahun;0;SUMATERA UTARA;0;1;0;-1
2105-4CX7669;0;20-30 Tahun;1;SUMATERA UTARA;0;1;0;-1
2109-PA34134;0;30-40 Tahun;1;SUMATERA UTARA;0;1;1;-1
2007-PO60027;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
1809-T941767;0;40-50 Tahun;1;JAWA TENGAH;0;1;0;-1
1812-D425659;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1408-4376486;0;>70 Tahun;1;KEPULAUAN RIAU;1;0;0;-1
0806-1062155;0;40-50 Tahun;1;KEPULAUAN RIAU;0;1;0;2
1212-6597198;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
2012-OP31616;0;30-40 Tahun;1;SUMATERA UTARA;0;1;0;-1
2011-XNH9356;0;30-40 Tahun;1;BALI;0;0;0;-1
1604-4510189;0;40-50 Tahun;1;BANTEN;0;1;0;-1
2102-T568779;0;40-50 Tahun;1;BALI;0;0;0;-1
1805-W730264;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
2010-OI68660;0;20-30 Tahun;1;SUMATERA UTARA;0;0;0;-1
2102-LLK5184;0;40-50 Tahun;1;DKI JAKARTA;0;0;0;-1
1712-K265251;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1912-Q871980;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2011-PQ39321;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;-1
1805-M627416;0;30-40 Tahun;1;DKI JAKARTA;0;1;0;-1
2004-CX39369;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
2005-W559787;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
1901-Z767858;0;20-30 Tahun;1;KALIMANTAN BARAT;0;1;0;-1
2010-OI08061;0;30-40 Tahun;1;DI  ACEH;0;0;0;-1
2012-T552544;0;30-40 Tahun;1;SUMATERA SELATAN;0;0;1;-1
1106-1736425;0;40-50 Tahun;1;KALIMANTAN BARAT;0;1;0;0
2001-Q825748;0;30-40 Tahun;1;JAWA TIMUR;1;0;1;-1
1406-4981459;0;30-40 Tahun;1;BANTEN;0;1;0;-1
1809-W737366;0;30-40 Tahun;1;JAWA TIMUR;0;0;1;-1
1911-RO84038;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
1104-1101781;0;30-40 Tahun;1;BENGKULU;0;1;0;-1
1401-D090592;0;30-40 Tahun;1;JAWA TIMUR;0;1;1;-1
1306-2524867;0;40-50 Tahun;1;SUMATERA UTARA;0;1;0;-1
2110-IS51192;0;30-40 Tahun;1;JAWA BARAT;0;0;1;-1
2004-Q626344;0;40-50 Tahun;1;JAWA TIMUR;0;1;0;-1
2101-4HI3106;0;30-40 Tahun;1;KALIMANTAN TIMUR;0;0;0;-1
2103-OP42163;0;20-30 Tahun;1;BALI;0;0;0;-1
1804-6752045;0;20-30 Tahun;1;SUMATERA SELATAN;0;1;0;-1
2012-CX83467;0;20-30 Tahun;1;BALI;0;1;0;-1
1810-T570783;0;30-40 Tahun;1;SUMATERA UTARA;0;1;0;-1
2103-Q792252;0;20-30 Tahun;1;SUMATERA BARAT;0;1;0;-1
2102-Q633572;0;30-40 Tahun;1;BENGKULU;0;0;1;-1
2005-OI31884;0;20-30 Tahun;1;BANTEN;0;1;0;0
2102-W515284;0;30-40 Tahun;0;JAWA BARAT;0;1;0;-1
1811-T572438;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
1909-Q789818;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2106-W574061;0;30-40 Tahun;0;JAWA BARAT;0;1;1;-1
1507-9059693;0;30-40 Tahun;1;SUMATERA UTARA;0;1;0;0
1904-Q632480;0;30-40 Tahun;0;JAWA TIMUR;0;1;0;-1
2103-T550996;0;30-40 Tahun;1;SULAWESI SELATAN;0;1;1;-1
1912-CV07481;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1401-8528599;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
1106-1889376;0;40-50 Tahun;1;DI  ACEH;0;0;1;-1
2005-PQ41210;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2009-Q854684;0;20-30 Tahun;1;JAWA TENGAH;1;1;0;-1
1907-T060997;0;40-50 Tahun;1;JAWA TIMUR;0;0;0;-1
2011-YXC2464;0;20-30 Tahun;1;JAMBI;0;0;0;-1
1911-Q827835;0;30-40 Tahun;1;BALI;0;1;0;-1
1903-OP38837;0;20-30 Tahun;1;KALIMANTAN SELATAN;0;1;0;-1
1902-C903792;0;30-40 Tahun;1;BANTEN;0;0;0;-1
1803-E311199;0;30-40 Tahun;1;JAWA BARAT;0;1;0;-1
0907-1122376;0;30-40 Tahun;1;JAWA BARAT;0;1;0;-1
1909-Q861907;1;30-40 Tahun;1;JAWA TENGAH;0;1;0;-1
1509-E463547;0;50-70 Tahun;1;SUMATERA BARAT;0;1;0;-1
2110-YXC5507;0;20-30 Tahun;1;LAMPUNG;0;0;0;-1
1812-D425491;0;20-30 Tahun;1;JAWA TENGAH;0;1;0;-1
1604-1284884;0;40-50 Tahun;1;JAWA TENGAH;0;1;1;0
1911-KLK9424;0;20-30 Tahun;1;JAWA TIMUR;0;1;1;-1
1110-1611451;1;30-40 Tahun;1;SUMATERA UTARA;0;1;0;-1
2108-RO76335;0;20-30 Tahun;1;DKI JAKARTA;0;0;1;-1
1910-CX53381;0;20-30 Tahun;1;DKI JAKARTA;0;0;0;-1
1906-PO75477;0;20-30 Tahun;1;DKI JAKARTA;0;0;0;0
1801-J127896;0;20-30 Tahun;1;JAWA BARAT;0;1;1;-1
1307-4101519;0;50-70 Tahun;1;BENGKULU;0;0;0;-1
1810-H456397;0;20-30 Tahun;1;JAWA TENGAH;0;0;1;-1
2111-LL20508;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
1901-OI00574;0;30-40 Tahun;1;DKI JAKARTA;0;1;0;-1
2101-XNH4960;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1802-K267927;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
1803-E159029;0;20-30 Tahun;1;DKI JAKARTA;0;0;0;-1
2009-T758846;0;20-30 Tahun;1;BALI;0;0;1;-1
1006-1509065;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;1
1504-F054956;0;30-40 Tahun;1;LAMPUNG;0;1;1;-1
1712-E469872;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;-1
1911-1520678;0;40-50 Tahun;0;SUMATERA SELATAN;0;1;0;-1
1504-F214349;0;30-40 Tahun;1;DKI JAKARTA;0;0;0;0
1712-F730917;0;20-30 Tahun;1;KEPULAUAN RIAU;0;0;0;-1
2007-I899726;0;30-40 Tahun;1;BANTEN;0;0;0;-1
2011-AO27931;0;20-30 Tahun;1;SUMATERA UTARA;0;0;0;-1
1504-3077835;0;40-50 Tahun;1;LAMPUNG;0;1;0;0
2101-PW07851;0;20-30 Tahun;1;BALI;0;0;0;-1
1202-5318987;0;40-50 Tahun;1;SUMATERA UTARA;0;0;0;-1
1611-SR17906;1;40-50 Tahun;1;JAWA TIMUR;0;0;1;-1
2008-T561356;0;30-40 Tahun;1;DI  ACEH;0;0;0;-1
1712-K457840;0;30-40 Tahun;1;SUMATERA UTARA;0;1;0;1
2102-OP81413;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1604-6757986;0;30-40 Tahun;1;SULAWESI TENGAH;0;0;0;-1
2006-E456432;0;30-40 Tahun;1;JAWA BARAT;0;1;0;-1
2009-I899185;0;20-30 Tahun;1;SUMATERA UTARA;0;0;1;-1
2008-CX98904;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;-1
1303-6639079;0;30-40 Tahun;1;BANTEN;0;1;0;0
1309-7036335;0;30-40 Tahun;1;SUMATERA UTARA;0;1;1;1
2103-R075619;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
1202-6549909;0;40-50 Tahun;1;JAWA TIMUR;0;1;0;0
1805-E440256;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2009-Q636824;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
2103-OI69457;0;20-30 Tahun;0;JAWA TIMUR;0;0;0;-1
2111-CX92518;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1911-OP75515;0;30-40 Tahun;1;SULAWESI SELATAN;0;0;0;-1
2110-PR25395;0;50-70 Tahun;0;JAWA TIMUR;0;1;0;-1
1808-C900690;0;30-40 Tahun;1;JAWA TIMUR;0;1;1;-1
2012-P759561;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1909-OI18496;0;30-40 Tahun;1;JAWA TENGAH;0;1;0;-1
2109-Q790589;0;<20 Tahun;0;KALIMANTAN BARAT;0;0;0;-1
2101-OP35731;0;30-40 Tahun;1;BANTEN;0;0;0;-1
1901-P610560;0;20-30 Tahun;1;JAWA TIMUR;0;1;1;-1
1805-DE18549;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
2101-T042282;0;20-30 Tahun;1;JAWA TENGAH;0;0;0;-1
1908-PW26117;0;30-40 Tahun;1;DKI JAKARTA;0;0;0;-1
2101-OP11236;0;20-30 Tahun;1;SUMATERA UTARA;0;0;0;-1
2011-PW59962;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;-1
1711-H819591;0;20-30 Tahun;1;DKI JAKARTA;0;0;1;-1
1808-T563080;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;0
1111-5397864;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;-1
1305-6813920;0;30-40 Tahun;1;JAWA TENGAH;0;1;1;-1
2012-PW41844;0;20-30 Tahun;1;DIY YOGYAKARTA;0;0;0;-1
2007-Q865114;0;20-30 Tahun;1;DI  ACEH;0;0;1;-1
2101-D428853;0;20-30 Tahun;1;BANTEN;0;1;1;-1
1602-6751524;0;20-30 Tahun;1;JAWA TENGAH;0;0;0;-1
2102-OI65889;0;20-30 Tahun;1;JAWA BARAT;0;0;1;-1
2011-OI92120;0;20-30 Tahun;1;LAMPUNG;0;1;0;-1
2012-OI65160;0;20-30 Tahun;1;SUMATERA UTARA;0;0;0;-1
2107-PKL6160;0;50-70 Tahun;0;JAWA BARAT;0;1;0;-1
1709-H864588;0;40-50 Tahun;1;BANTEN;0;1;1;1
2011-OI68836;0;20-30 Tahun;1;JAWA TENGAH;0;0;0;-1
2103-PW12302;0;30-40 Tahun;1;JAMBI;0;1;1;-1
1410-3943880;0;40-50 Tahun;1;BANTEN;1;0;0;-1
2109-AX21046;0;30-40 Tahun;1;BANTEN;0;0;0;-1
1810-6757277;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;-1
1911-W569840;0;30-40 Tahun;1;DIY YOGYAKARTA;0;0;0;0
1407-E239405;0;30-40 Tahun;1;JAWA BARAT;0;1;1;-1
2106-OP60142;0;20-30 Tahun;1;JAWA BARAT;0;0;0;-1
2003-T565773;0;20-30 Tahun;0;DI  ACEH;0;0;0;-1
2112-PW58226;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1302-6843345;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;1
1506-6757667;0;30-40 Tahun;1;BANTEN;0;1;0;-1
1008-1172060;1;40-50 Tahun;1;DKI JAKARTA;0;1;0;-1
1408-D668288;0;50-70 Tahun;1;RIAU;1;1;0;-1
2101-B8A5630;0;30-40 Tahun;1;SULAWESI SELATAN;0;1;0;-1
1207-1952570;0;30-40 Tahun;1;DI  ACEH;0;0;0;0
2012-Q655095;0;30-40 Tahun;1;JAMBI;0;0;0;-1
1103-1895635;0;40-50 Tahun;1;SUMATERA UTARA;0;1;0;-1
1208-7398321;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;-1
2103-Q876956;0;20-30 Tahun;1;JAWA TIMUR;0;1;1;-1
2011-RO85274;0;20-30 Tahun;1;JAWA TENGAH;0;0;0;-1
1908-OP97080;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;0
2011-Q875530;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
1903-OI75760;0;20-30 Tahun;1;PAPUA;0;0;0;-1
1803-Y678612;0;20-30 Tahun;1;JAWA BARAT;0;1;1;-1
1912-Q822164;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1403-3074848;0;30-40 Tahun;1;DKI JAKARTA;0;1;0;0
1402-4378277;0;50-70 Tahun;1;SUMATERA UTARA;0;0;1;-1
1712-C909784;0;20-30 Tahun;1;SUMATERA UTARA;0;0;0;-1
2006-AO15181;0;30-40 Tahun;1;JAWA TENGAH;0;1;0;-1
1808-W730675;0;30-40 Tahun;1;JAWA TIMUR;0;0;0;-1
1005-1773536;0;30-40 Tahun;1;JAWA TENGAH;0;1;0;-1
1404-7034273;0;30-40 Tahun;1;BENGKULU;0;1;0;-1
2108-M285142;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1202-7393504;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;0
1805-E316197;0;20-30 Tahun;1;BANTEN;0;1;0;-1
1803-V608867;0;20-30 Tahun;1;KEPULAUAN RIAU;0;0;1;-1
2010-XNH2392;0;20-30 Tahun;1;BALI;0;1;0;-1
2012-AX26129;0;30-40 Tahun;1;BENGKULU;0;0;0;-1
2102-ZW34804;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
2101-OP65562;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1408-1642004;0;40-50 Tahun;1;JAMBI;0;1;0;-1
1212-7390819;0;40-50 Tahun;1;JAWA TIMUR;0;1;0;-1
1603-Y108595;0;50-70 Tahun;1;SULAWESI TENGAH;0;1;0;-1
1602-9056733;0;20-30 Tahun;1;RIAU;0;1;1;-1
2103-I864966;0;20-30 Tahun;1;LAMPUNG;0;0;0;-1
2101-AX29916;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
1001-1596649;0;50-70 Tahun;1;SUMATERA UTARA;0;0;1;-1
2012-PQ90852;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
1105-1622886;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
1701-3924148;0;50-70 Tahun;1;DKI JAKARTA;1;0;0;-1
1109-1618408;0;30-40 Tahun;1;SUMATERA SELATAN;0;1;0;-1
1301-7401853;0;50-70 Tahun;1;BANTEN;0;1;0;-1
2109-CV14139;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2011-Q853277;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
2009-OI40818;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;0
2008-OP16456;0;20-30 Tahun;1;JAWA TIMUR;0;1;0;0
2011-T755367;0;20-30 Tahun;1;PAPUA;0;0;0;-1
2009-PW14454;0;30-40 Tahun;0;JAWA TIMUR;0;1;1;-1
2010-OI34853;0;30-40 Tahun;0;SULAWESI TENGAH;0;0;0;-1
1909-Q831359;0;20-30 Tahun;1;DKI JAKARTA;0;0;0;-1
2101-PQ22954;0;30-40 Tahun;1;BALI;0;1;0;-1
2102-Q823425;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
1901-P613936;0;30-40 Tahun;1;LAMPUNG;0;0;0;-1
2012-EV15349;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1112-6592023;0;40-50 Tahun;1;BALI;0;1;0;1
2107-KR14786;0;30-40 Tahun;1;SUMATERA UTARA;0;0;0;-1
2010-EV18392;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2102-Q820988;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
0906-1134255;0;30-40 Tahun;1;KEPULAUAN RIAU;0;1;0;0
1910-H126081;0;20-30 Tahun;1;JAWA BARAT;0;1;1;-1
2101-OP33257;0;50-70 Tahun;1;JAWA TIMUR;0;0;0;-1
2009-W542866;0;30-40 Tahun;0;JAWA BARAT;0;1;0;-1
1901-F059795;0;20-30 Tahun;1;DKI JAKARTA;0;1;0;-1
1510-G017025;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
1911-P759448;0;30-40 Tahun;1;DI  ACEH;0;1;0;-1
2103-P755163;0;20-30 Tahun;1;PAPUA;0;0;1;-1
1209-4003986;0;30-40 Tahun;1;JAWA BARAT;1;1;0;-1
1912-PPX0716;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
2010-OP71620;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
1708-4371217;0;30-40 Tahun;1;DKI JAKARTA;0;0;1;-1
1203-7035554;0;20-30 Tahun;1;SUMATERA UTARA;0;1;0;0
2103-P753361;0;30-40 Tahun;1;SULAWESI TENGAH;0;0;0;0
2003-W548867;0;20-30 Tahun;1;JAWA BARAT;0;1;0;-1
2009-Q832997;0;20-30 Tahun;1;BALI;0;1;0;-1
1912-T043625;0;20-30 Tahun;1;JAMBI;0;1;0;-1
2011-W574269;0;20-30 Tahun;1;SUMATERA BARAT;0;1;0;-1
2012-Q823726;0;20-30 Tahun;1;SULAWESI SELATAN;0;1;1;-1
1909-RO88695;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;-1
1705-J136115;0;30-40 Tahun;1;BANTEN;1;0;0;0
1103-1619648;0;>70 Tahun;0;DKI JAKARTA;0;1;0;-1
2010-OP96435;0;30-40 Tahun;1;KALIMANTAN SELATAN;0;1;0;-1
2003-OP31464;0;30-40 Tahun;1;JAWA TIMUR;0;1;0;-1
1903-Q624450;0;30-40 Tahun;1;JAWA TENGAH;0;1;0;-1
1302-5355199;0;40-50 Tahun;0;BANTEN;0;1;1;-1
2101-PQ36419;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;0
2007-RO72030;0;30-40 Tahun;1;DKI JAKARTA;0;1;1;-1
0708-1083060;0;<20 Tahun;1;BANTEN;0;0;0;1
1902-Q865512;0;20-30 Tahun;1;RIAU;0;1;0;-1
1210-6542494;0;40-50 Tahun;1;SUMATERA UTARA;0;0;1;-1
2103-Q796211;0;30-40 Tahun;1;KEPULAUAN RIAU;0;0;0;-1
1901-OP92287;0;20-30 Tahun;1;JAWA TIMUR;0;0;0;0
2012-T562368;0;20-30 Tahun;1;BALI;0;0;1;-1
0904-1102497;1;40-50 Tahun;1;JAWA TIMUR;0;0;1;-1
2003-TR10953;0;50-70 Tahun;1;KALIMANTAN TIMUR;0;1;0;-1
2008-RO76119;0;30-40 Tahun;1;LAMPUNG;0;0;1;-1
2012-OP50237;0;30-40 Tahun;1;JAWA BARAT;0;0;0;-1
2103-W567107;0;20-30 Tahun;1;BANTEN;0;1;0;-1
1908-OP94449;0;30-40 Tahun;1;KALIMANTAN BARAT;0;0;0;-1
1910-C911708;0;30-40 Tahun;1;JAWA BARAT;0;1;1;-1
1604-G666738;0;30-40 Tahun;1;JAWA BARAT;0;1;0;0
1903-OI40177;0;30-40 Tahun;1;BANTEN;0;0;0;-1
1904-Z779560;0;20-30 Tahun;1;SUMATERA UTARA;0;1;1;-1
1804-Y925989;0;30-40 Tahun;1;LAMPUNG;0;1;0;-1
2108-XNH3373;0;20-30 Tahun;0;LAMPUNG;0;1;0;-1
2012-R071452;0;30-40 Tahun;1;BALI;0;0;0;-1
1605-1286742;0;20-30 Tahun;1;RIAU;0;1;0;-1
1805-DE10641;0;30-40 Tahun;1;JAWA TENGAH;0;0;0;-1
1406-1647706;0;30-40 Tahun;1;JAWA TENGAH;0;1;0;-1
